pubKey,chPosition,chSlug,chName,chAbbrev,chNumber,bookSlug,chChurchUri
en_ot_kjv,875,hosea-14,Hosea 14,Hosea 14,14,hosea,/scriptures/ot/hosea/14
en_ot_kjv,876,joel-1,Joel 1,Joel 1,1,joel,/scriptures/ot/joel/1
en_ot_kjv,877,joel-2,Joel 2,Joel 2,2,joel,/scriptures/ot/joel/2
en_ot_kjv,878,joel-3,Joel 3,Joel 3,3,joel,/scriptures/ot/joel/3
en_ot_kjv,879,amos-1,Amos 1,Amos 1,1,amos,/scriptures/ot/amos/1
en_ot_kjv,880,amos-2,Amos 2,Amos 2,2,amos,/scriptures/ot/amos/2
en_ot_kjv,881,amos-3,Amos 3,Amos 3,3,amos,/scriptures/ot/amos/3
en_ot_kjv,882,amos-4,Amos 4,Amos 4,4,amos,/scriptures/ot/amos/4
en_ot_kjv,883,amos-5,Amos 5,Amos 5,5,amos,/scriptures/ot/amos/5
en_ot_kjv,884,amos-6,Amos 6,Amos 6,6,amos,/scriptures/ot/amos/6
en_ot_kjv,885,amos-7,Amos 7,Amos 7,7,amos,/scriptures/ot/amos/7
en_ot_kjv,886,amos-8,Amos 8,Amos 8,8,amos,/scriptures/ot/amos/8
en_ot_kjv,887,amos-9,Amos 9,Amos 9,9,amos,/scriptures/ot/amos/9
en_ot_kjv,888,obadiah-1,Obadiah 1,Obad. 1,1,obadiah,/scriptures/ot/obad/1
en_ot_kjv,889,jonah-1,Jonah 1,Jonah 1,1,jonah,/scriptures/ot/jonah/1
en_ot_kjv,890,jonah-2,Jonah 2,Jonah 2,2,jonah,/scriptures/ot/jonah/2
en_ot_kjv,891,jonah-3,Jonah 3,Jonah 3,3,jonah,/scriptures/ot/jonah/3
en_ot_kjv,892,jonah-4,Jonah 4,Jonah 4,4,jonah,/scriptures/ot/jonah/4
en_ot_kjv,893,micah-1,Micah 1,Micah 1,1,micah,/scriptures/ot/micah/1
en_ot_kjv,894,micah-2,Micah 2,Micah 2,2,micah,/scriptures/ot/micah/2
en_ot_kjv,895,micah-3,Micah 3,Micah 3,3,micah,/scriptures/ot/micah/3
en_ot_kjv,896,micah-4,Micah 4,Micah 4,4,micah,/scriptures/ot/micah/4
en_ot_kjv,897,micah-5,Micah 5,Micah 5,5,micah,/scriptures/ot/micah/5
en_ot_kjv,898,micah-6,Micah 6,Micah 6,6,micah,/scriptures/ot/micah/6
en_ot_kjv,899,micah-7,Micah 7,Micah 7,7,micah,/scriptures/ot/micah/7
en_ot_kjv,900,nahum-1,Nahum 1,Nahum 1,1,nahum,/scriptures/ot/nahum/1
en_ot_kjv,901,nahum-2,Nahum 2,Nahum 2,2,nahum,/scriptures/ot/nahum/2
en_ot_kjv,902,nahum-3,Nahum 3,Nahum 3,3,nahum,/scriptures/ot/nahum/3
en_ot_kjv,903,habakkuk-1,Habakkuk 1,Hab. 1,1,habakkuk,/scriptures/ot/hab/1
en_ot_kjv,904,habakkuk-2,Habakkuk 2,Hab. 2,2,habakkuk,/scriptures/ot/hab/2
en_ot_kjv,905,habakkuk-3,Habakkuk 3,Hab. 3,3,habakkuk,/scriptures/ot/hab/3
en_ot_kjv,906,zephaniah-1,Zephaniah 1,Zeph. 1,1,zephaniah,/scriptures/ot/zeph/1
en_ot_kjv,907,zephaniah-2,Zephaniah 2,Zeph. 2,2,zephaniah,/scriptures/ot/zeph/2
en_ot_kjv,908,zephaniah-3,Zephaniah 3,Zeph. 3,3,zephaniah,/scriptures/ot/zeph/3
en_ot_kjv,909,haggai-1,Haggai 1,Hag. 1,1,haggai,/scriptures/ot/hag/1
en_ot_kjv,910,haggai-2,Haggai 2,Hag. 2,2,haggai,/scriptures/ot/hag/2
en_ot_kjv,911,zechariah-1,Zechariah 1,Zech. 1,1,zechariah,/scriptures/ot/zech/1
en_ot_kjv,912,zechariah-2,Zechariah 2,Zech. 2,2,zechariah,/scriptures/ot/zech/2
en_ot_kjv,913,zechariah-3,Zechariah 3,Zech. 3,3,zechariah,/scriptures/ot/zech/3
en_ot_kjv,914,zechariah-4,Zechariah 4,Zech. 4,4,zechariah,/scriptures/ot/zech/4
en_ot_kjv,915,zechariah-5,Zechariah 5,Zech. 5,5,zechariah,/scriptures/ot/zech/5
en_ot_kjv,916,zechariah-6,Zechariah 6,Zech. 6,6,zechariah,/scriptures/ot/zech/6
en_ot_kjv,917,zechariah-7,Zechariah 7,Zech. 7,7,zechariah,/scriptures/ot/zech/7
en_ot_kjv,918,zechariah-8,Zechariah 8,Zech. 8,8,zechariah,/scriptures/ot/zech/8
en_ot_kjv,919,zechariah-9,Zechariah 9,Zech. 9,9,zechariah,/scriptures/ot/zech/9
en_ot_kjv,920,zechariah-10,Zechariah 10,Zech. 10,10,zechariah,/scriptures/ot/zech/10
en_ot_kjv,921,zechariah-11,Zechariah 11,Zech. 11,11,zechariah,/scriptures/ot/zech/11
en_ot_kjv,922,zechariah-12,Zechariah 12,Zech. 12,12,zechariah,/scriptures/ot/zech/12
en_ot_kjv,923,zechariah-13,Zechariah 13,Zech. 13,13,zechariah,/scriptures/ot/zech/13
en_ot_kjv,924,zechariah-14,Zechariah 14,Zech. 14,14,zechariah,/scriptures/ot/zech/14
en_ot_kjv,925,malachi-1,Malachi 1,Mal. 1,1,malachi,/scriptures/ot/mal/1
en_ot_kjv,926,malachi-2,Malachi 2,Mal. 2,2,malachi,/scriptures/ot/mal/2
en_ot_kjv,927,malachi-3,Malachi 3,Mal. 3,3,malachi,/scriptures/ot/mal/3
en_ot_kjv,928,malachi-4,Malachi 4,Mal. 4,4,malachi,/scriptures/ot/mal/4
en_nt_kjv,929,matthew-1,Matthew 1,Matt. 1,1,matthew,/scriptures/nt/matt/1
en_nt_kjv,930,matthew-2,Matthew 2,Matt. 2,2,matthew,/scriptures/nt/matt/2
en_nt_kjv,931,matthew-3,Matthew 3,Matt. 3,3,matthew,/scriptures/nt/matt/3
en_nt_kjv,932,matthew-4,Matthew 4,Matt. 4,4,matthew,/scriptures/nt/matt/4
en_nt_kjv,933,matthew-5,Matthew 5,Matt. 5,5,matthew,/scriptures/nt/matt/5
en_nt_kjv,934,matthew-6,Matthew 6,Matt. 6,6,matthew,/scriptures/nt/matt/6
en_nt_kjv,935,matthew-7,Matthew 7,Matt. 7,7,matthew,/scriptures/nt/matt/7
en_nt_kjv,936,matthew-8,Matthew 8,Matt. 8,8,matthew,/scriptures/nt/matt/8
en_nt_kjv,937,matthew-9,Matthew 9,Matt. 9,9,matthew,/scriptures/nt/matt/9
en_nt_kjv,938,matthew-10,Matthew 10,Matt. 10,10,matthew,/scriptures/nt/matt/10
en_nt_kjv,939,matthew-11,Matthew 11,Matt. 11,11,matthew,/scriptures/nt/matt/11
en_nt_kjv,940,matthew-12,Matthew 12,Matt. 12,12,matthew,/scriptures/nt/matt/12
en_nt_kjv,941,matthew-13,Matthew 13,Matt. 13,13,matthew,/scriptures/nt/matt/13
en_nt_kjv,942,matthew-14,Matthew 14,Matt. 14,14,matthew,/scriptures/nt/matt/14
en_nt_kjv,943,matthew-15,Matthew 15,Matt. 15,15,matthew,/scriptures/nt/matt/15
en_nt_kjv,944,matthew-16,Matthew 16,Matt. 16,16,matthew,/scriptures/nt/matt/16
en_nt_kjv,945,matthew-17,Matthew 17,Matt. 17,17,matthew,/scriptures/nt/matt/17
en_nt_kjv,946,matthew-18,Matthew 18,Matt. 18,18,matthew,/scriptures/nt/matt/18
en_nt_kjv,947,matthew-19,Matthew 19,Matt. 19,19,matthew,/scriptures/nt/matt/19
en_nt_kjv,948,matthew-20,Matthew 20,Matt. 20,20,matthew,/scriptures/nt/matt/20
en_nt_kjv,949,matthew-21,Matthew 21,Matt. 21,21,matthew,/scriptures/nt/matt/21
en_nt_kjv,950,matthew-22,Matthew 22,Matt. 22,22,matthew,/scriptures/nt/matt/22
en_nt_kjv,951,matthew-23,Matthew 23,Matt. 23,23,matthew,/scriptures/nt/matt/23
en_nt_kjv,952,matthew-24,Matthew 24,Matt. 24,24,matthew,/scriptures/nt/matt/24
en_nt_kjv,953,matthew-25,Matthew 25,Matt. 25,25,matthew,/scriptures/nt/matt/25
en_nt_kjv,954,matthew-26,Matthew 26,Matt. 26,26,matthew,/scriptures/nt/matt/26
en_nt_kjv,955,matthew-27,Matthew 27,Matt. 27,27,matthew,/scriptures/nt/matt/27
en_nt_kjv,956,matthew-28,Matthew 28,Matt. 28,28,matthew,/scriptures/nt/matt/28
en_nt_kjv,957,mark-1,Mark 1,Mark 1,1,mark,/scriptures/nt/mark/1
en_nt_kjv,958,mark-2,Mark 2,Mark 2,2,mark,/scriptures/nt/mark/2
en_nt_kjv,959,mark-3,Mark 3,Mark 3,3,mark,/scriptures/nt/mark/3
en_nt_kjv,960,mark-4,Mark 4,Mark 4,4,mark,/scriptures/nt/mark/4
en_nt_kjv,961,mark-5,Mark 5,Mark 5,5,mark,/scriptures/nt/mark/5
en_nt_kjv,962,mark-6,Mark 6,Mark 6,6,mark,/scriptures/nt/mark/6
en_nt_kjv,963,mark-7,Mark 7,Mark 7,7,mark,/scriptures/nt/mark/7
en_nt_kjv,964,mark-8,Mark 8,Mark 8,8,mark,/scriptures/nt/mark/8
en_nt_kjv,965,mark-9,Mark 9,Mark 9,9,mark,/scriptures/nt/mark/9
en_nt_kjv,966,mark-10,Mark 10,Mark 10,10,mark,/scriptures/nt/mark/10
en_nt_kjv,967,mark-11,Mark 11,Mark 11,11,mark,/scriptures/nt/mark/11
en_nt_kjv,968,mark-12,Mark 12,Mark 12,12,mark,/scriptures/nt/mark/12
en_nt_kjv,969,mark-13,Mark 13,Mark 13,13,mark,/scriptures/nt/mark/13
en_nt_kjv,970,mark-14,Mark 14,Mark 14,14,mark,/scriptures/nt/mark/14
en_nt_kjv,971,mark-15,Mark 15,Mark 15,15,mark,/scriptures/nt/mark/15
en_nt_kjv,972,mark-16,Mark 16,Mark 16,16,mark,/scriptures/nt/mark/16
en_nt_kjv,973,luke-1,Luke 1,Luke 1,1,luke,/scriptures/nt/luke/1
en_nt_kjv,974,luke-2,Luke 2,Luke 2,2,luke,/scriptures/nt/luke/2
en_nt_kjv,975,luke-3,Luke 3,Luke 3,3,luke,/scriptures/nt/luke/3
en_nt_kjv,976,luke-4,Luke 4,Luke 4,4,luke,/scriptures/nt/luke/4
en_nt_kjv,977,luke-5,Luke 5,Luke 5,5,luke,/scriptures/nt/luke/5
en_nt_kjv,978,luke-6,Luke 6,Luke 6,6,luke,/scriptures/nt/luke/6
en_nt_kjv,979,luke-7,Luke 7,Luke 7,7,luke,/scriptures/nt/luke/7
en_nt_kjv,980,luke-8,Luke 8,Luke 8,8,luke,/scriptures/nt/luke/8
en_nt_kjv,981,luke-9,Luke 9,Luke 9,9,luke,/scriptures/nt/luke/9
en_nt_kjv,982,luke-10,Luke 10,Luke 10,10,luke,/scriptures/nt/luke/10
en_nt_kjv,983,luke-11,Luke 11,Luke 11,11,luke,/scriptures/nt/luke/11
en_nt_kjv,984,luke-12,Luke 12,Luke 12,12,luke,/scriptures/nt/luke/12
en_nt_kjv,985,luke-13,Luke 13,Luke 13,13,luke,/scriptures/nt/luke/13
en_nt_kjv,986,luke-14,Luke 14,Luke 14,14,luke,/scriptures/nt/luke/14
en_nt_kjv,987,luke-15,Luke 15,Luke 15,15,luke,/scriptures/nt/luke/15
en_nt_kjv,988,luke-16,Luke 16,Luke 16,16,luke,/scriptures/nt/luke/16
en_nt_kjv,989,luke-17,Luke 17,Luke 17,17,luke,/scriptures/nt/luke/17
en_nt_kjv,990,luke-18,Luke 18,Luke 18,18,luke,/scriptures/nt/luke/18
en_nt_kjv,991,luke-19,Luke 19,Luke 19,19,luke,/scriptures/nt/luke/19
en_nt_kjv,992,luke-20,Luke 20,Luke 20,20,luke,/scriptures/nt/luke/20
en_nt_kjv,993,luke-21,Luke 21,Luke 21,21,luke,/scriptures/nt/luke/21
en_nt_kjv,994,luke-22,Luke 22,Luke 22,22,luke,/scriptures/nt/luke/22
en_nt_kjv,995,luke-23,Luke 23,Luke 23,23,luke,/scriptures/nt/luke/23
en_nt_kjv,996,luke-24,Luke 24,Luke 24,24,luke,/scriptures/nt/luke/24
en_nt_kjv,997,john-1,John 1,John 1,1,john,/scriptures/nt/john/1
en_nt_kjv,998,john-2,John 2,John 2,2,john,/scriptures/nt/john/2
en_nt_kjv,999,john-3,John 3,John 3,3,john,/scriptures/nt/john/3
en_nt_kjv,1000,john-4,John 4,John 4,4,john,/scriptures/nt/john/4
en_nt_kjv,1001,john-5,John 5,John 5,5,john,/scriptures/nt/john/5
en_nt_kjv,1002,john-6,John 6,John 6,6,john,/scriptures/nt/john/6
en_nt_kjv,1003,john-7,John 7,John 7,7,john,/scriptures/nt/john/7
en_nt_kjv,1004,john-8,John 8,John 8,8,john,/scriptures/nt/john/8
en_nt_kjv,1005,john-9,John 9,John 9,9,john,/scriptures/nt/john/9
en_nt_kjv,1006,john-10,John 10,John 10,10,john,/scriptures/nt/john/10
en_nt_kjv,1007,john-11,John 11,John 11,11,john,/scriptures/nt/john/11
en_nt_kjv,1008,john-12,John 12,John 12,12,john,/scriptures/nt/john/12
en_nt_kjv,1009,john-13,John 13,John 13,13,john,/scriptures/nt/john/13
en_nt_kjv,1010,john-14,John 14,John 14,14,john,/scriptures/nt/john/14
en_nt_kjv,1011,john-15,John 15,John 15,15,john,/scriptures/nt/john/15
en_nt_kjv,1012,john-16,John 16,John 16,16,john,/scriptures/nt/john/16
en_nt_kjv,1013,john-17,John 17,John 17,17,john,/scriptures/nt/john/17
en_nt_kjv,1014,john-18,John 18,John 18,18,john,/scriptures/nt/john/18
en_nt_kjv,1015,john-19,John 19,John 19,19,john,/scriptures/nt/john/19
en_nt_kjv,1016,john-20,John 20,John 20,20,john,/scriptures/nt/john/20
en_nt_kjv,1017,john-21,John 21,John 21,21,john,/scriptures/nt/john/21
en_nt_kjv,1018,acts-1,Acts 1,Acts 1,1,acts,/scriptures/nt/acts/1
en_nt_kjv,1019,acts-2,Acts 2,Acts 2,2,acts,/scriptures/nt/acts/2
en_nt_kjv,1020,acts-3,Acts 3,Acts 3,3,acts,/scriptures/nt/acts/3
en_nt_kjv,1021,acts-4,Acts 4,Acts 4,4,acts,/scriptures/nt/acts/4
en_nt_kjv,1022,acts-5,Acts 5,Acts 5,5,acts,/scriptures/nt/acts/5
en_nt_kjv,1023,acts-6,Acts 6,Acts 6,6,acts,/scriptures/nt/acts/6
en_nt_kjv,1024,acts-7,Acts 7,Acts 7,7,acts,/scriptures/nt/acts/7
en_nt_kjv,1025,acts-8,Acts 8,Acts 8,8,acts,/scriptures/nt/acts/8
en_nt_kjv,1026,acts-9,Acts 9,Acts 9,9,acts,/scriptures/nt/acts/9
en_nt_kjv,1027,acts-10,Acts 10,Acts 10,10,acts,/scriptures/nt/acts/10
en_nt_kjv,1028,acts-11,Acts 11,Acts 11,11,acts,/scriptures/nt/acts/11
en_nt_kjv,1029,acts-12,Acts 12,Acts 12,12,acts,/scriptures/nt/acts/12
en_nt_kjv,1030,acts-13,Acts 13,Acts 13,13,acts,/scriptures/nt/acts/13
en_nt_kjv,1031,acts-14,Acts 14,Acts 14,14,acts,/scriptures/nt/acts/14
en_nt_kjv,1032,acts-15,Acts 15,Acts 15,15,acts,/scriptures/nt/acts/15
en_nt_kjv,1033,acts-16,Acts 16,Acts 16,16,acts,/scriptures/nt/acts/16
en_nt_kjv,1034,acts-17,Acts 17,Acts 17,17,acts,/scriptures/nt/acts/17
en_nt_kjv,1035,acts-18,Acts 18,Acts 18,18,acts,/scriptures/nt/acts/18
en_nt_kjv,1036,acts-19,Acts 19,Acts 19,19,acts,/scriptures/nt/acts/19
en_nt_kjv,1037,acts-20,Acts 20,Acts 20,20,acts,/scriptures/nt/acts/20
en_nt_kjv,1038,acts-21,Acts 21,Acts 21,21,acts,/scriptures/nt/acts/21
en_nt_kjv,1039,acts-22,Acts 22,Acts 22,22,acts,/scriptures/nt/acts/22
en_nt_kjv,1040,acts-23,Acts 23,Acts 23,23,acts,/scriptures/nt/acts/23
en_nt_kjv,1041,acts-24,Acts 24,Acts 24,24,acts,/scriptures/nt/acts/24
en_nt_kjv,1042,acts-25,Acts 25,Acts 25,25,acts,/scriptures/nt/acts/25
en_nt_kjv,1043,acts-26,Acts 26,Acts 26,26,acts,/scriptures/nt/acts/26
en_nt_kjv,1044,acts-27,Acts 27,Acts 27,27,acts,/scriptures/nt/acts/27
en_nt_kjv,1045,acts-28,Acts 28,Acts 28,28,acts,/scriptures/nt/acts/28
en_nt_kjv,1046,romans-1,Romans 1,Rom. 1,1,romans,/scriptures/nt/rom/1
en_nt_kjv,1047,romans-2,Romans 2,Rom. 2,2,romans,/scriptures/nt/rom/2
en_nt_kjv,1048,romans-3,Romans 3,Rom. 3,3,romans,/scriptures/nt/rom/3
en_nt_kjv,1049,romans-4,Romans 4,Rom. 4,4,romans,/scriptures/nt/rom/4
en_nt_kjv,1050,romans-5,Romans 5,Rom. 5,5,romans,/scriptures/nt/rom/5
en_nt_kjv,1051,romans-6,Romans 6,Rom. 6,6,romans,/scriptures/nt/rom/6
en_nt_kjv,1052,romans-7,Romans 7,Rom. 7,7,romans,/scriptures/nt/rom/7
en_nt_kjv,1053,romans-8,Romans 8,Rom. 8,8,romans,/scriptures/nt/rom/8
en_nt_kjv,1054,romans-9,Romans 9,Rom. 9,9,romans,/scriptures/nt/rom/9
en_nt_kjv,1055,romans-10,Romans 10,Rom. 10,10,romans,/scriptures/nt/rom/10
en_nt_kjv,1056,romans-11,Romans 11,Rom. 11,11,romans,/scriptures/nt/rom/11
en_nt_kjv,1057,romans-12,Romans 12,Rom. 12,12,romans,/scriptures/nt/rom/12
en_nt_kjv,1058,romans-13,Romans 13,Rom. 13,13,romans,/scriptures/nt/rom/13
en_nt_kjv,1059,romans-14,Romans 14,Rom. 14,14,romans,/scriptures/nt/rom/14
en_nt_kjv,1060,romans-15,Romans 15,Rom. 15,15,romans,/scriptures/nt/rom/15
en_nt_kjv,1061,romans-16,Romans 16,Rom. 16,16,romans,/scriptures/nt/rom/16
en_nt_kjv,1062,1-corinthians-1,1 Corinthians 1,1 Cor. 1,1,1-corinthians,/scriptures/nt/1-cor/1
en_nt_kjv,1063,1-corinthians-2,1 Corinthians 2,1 Cor. 2,2,1-corinthians,/scriptures/nt/1-cor/2
en_nt_kjv,1064,1-corinthians-3,1 Corinthians 3,1 Cor. 3,3,1-corinthians,/scriptures/nt/1-cor/3
en_nt_kjv,1065,1-corinthians-4,1 Corinthians 4,1 Cor. 4,4,1-corinthians,/scriptures/nt/1-cor/4
en_nt_kjv,1066,1-corinthians-5,1 Corinthians 5,1 Cor. 5,5,1-corinthians,/scriptures/nt/1-cor/5
en_nt_kjv,1067,1-corinthians-6,1 Corinthians 6,1 Cor. 6,6,1-corinthians,/scriptures/nt/1-cor/6
en_nt_kjv,1068,1-corinthians-7,1 Corinthians 7,1 Cor. 7,7,1-corinthians,/scriptures/nt/1-cor/7
en_nt_kjv,1069,1-corinthians-8,1 Corinthians 8,1 Cor. 8,8,1-corinthians,/scriptures/nt/1-cor/8
en_nt_kjv,1070,1-corinthians-9,1 Corinthians 9,1 Cor. 9,9,1-corinthians,/scriptures/nt/1-cor/9
en_nt_kjv,1071,1-corinthians-10,1 Corinthians 10,1 Cor. 10,10,1-corinthians,/scriptures/nt/1-cor/10
en_nt_kjv,1072,1-corinthians-11,1 Corinthians 11,1 Cor. 11,11,1-corinthians,/scriptures/nt/1-cor/11
en_nt_kjv,1073,1-corinthians-12,1 Corinthians 12,1 Cor. 12,12,1-corinthians,/scriptures/nt/1-cor/12
en_nt_kjv,1074,1-corinthians-13,1 Corinthians 13,1 Cor. 13,13,1-corinthians,/scriptures/nt/1-cor/13
en_nt_kjv,1075,1-corinthians-14,1 Corinthians 14,1 Cor. 14,14,1-corinthians,/scriptures/nt/1-cor/14
en_nt_kjv,1076,1-corinthians-15,1 Corinthians 15,1 Cor. 15,15,1-corinthians,/scriptures/nt/1-cor/15
en_nt_kjv,1077,1-corinthians-16,1 Corinthians 16,1 Cor. 16,16,1-corinthians,/scriptures/nt/1-cor/16
en_nt_kjv,1078,2-corinthians-1,2 Corinthians 1,2 Cor. 1,1,2-corinthians,/scriptures/nt/2-cor/1
en_nt_kjv,1079,2-corinthians-2,2 Corinthians 2,2 Cor. 2,2,2-corinthians,/scriptures/nt/2-cor/2
en_nt_kjv,1080,2-corinthians-3,2 Corinthians 3,2 Cor. 3,3,2-corinthians,/scriptures/nt/2-cor/3
en_nt_kjv,1081,2-corinthians-4,2 Corinthians 4,2 Cor. 4,4,2-corinthians,/scriptures/nt/2-cor/4
en_nt_kjv,1082,2-corinthians-5,2 Corinthians 5,2 Cor. 5,5,2-corinthians,/scriptures/nt/2-cor/5
en_nt_kjv,1083,2-corinthians-6,2 Corinthians 6,2 Cor. 6,6,2-corinthians,/scriptures/nt/2-cor/6
en_nt_kjv,1084,2-corinthians-7,2 Corinthians 7,2 Cor. 7,7,2-corinthians,/scriptures/nt/2-cor/7
en_nt_kjv,1085,2-corinthians-8,2 Corinthians 8,2 Cor. 8,8,2-corinthians,/scriptures/nt/2-cor/8
en_nt_kjv,1086,2-corinthians-9,2 Corinthians 9,2 Cor. 9,9,2-corinthians,/scriptures/nt/2-cor/9
en_nt_kjv,1087,2-corinthians-10,2 Corinthians 10,2 Cor. 10,10,2-corinthians,/scriptures/nt/2-cor/10
en_nt_kjv,1088,2-corinthians-11,2 Corinthians 11,2 Cor. 11,11,2-corinthians,/scriptures/nt/2-cor/11
en_nt_kjv,1089,2-corinthians-12,2 Corinthians 12,2 Cor. 12,12,2-corinthians,/scriptures/nt/2-cor/12
en_nt_kjv,1090,2-corinthians-13,2 Corinthians 13,2 Cor. 13,13,2-corinthians,/scriptures/nt/2-cor/13
en_nt_kjv,1091,galatians-1,Galatians 1,Gal. 1,1,galatians,/scriptures/nt/gal/1
en_nt_kjv,1092,galatians-2,Galatians 2,Gal. 2,2,galatians,/scriptures/nt/gal/2
en_nt_kjv,1093,galatians-3,Galatians 3,Gal. 3,3,galatians,/scriptures/nt/gal/3
en_nt_kjv,1094,galatians-4,Galatians 4,Gal. 4,4,galatians,/scriptures/nt/gal/4
en_nt_kjv,1095,galatians-5,Galatians 5,Gal. 5,5,galatians,/scriptures/nt/gal/5
en_nt_kjv,1096,galatians-6,Galatians 6,Gal. 6,6,galatians,/scriptures/nt/gal/6
en_nt_kjv,1097,ephesians-1,Ephesians 1,Eph. 1,1,ephesians,/scriptures/nt/eph/1
en_nt_kjv,1098,ephesians-2,Ephesians 2,Eph. 2,2,ephesians,/scriptures/nt/eph/2
en_nt_kjv,1099,ephesians-3,Ephesians 3,Eph. 3,3,ephesians,/scriptures/nt/eph/3
en_nt_kjv,1100,ephesians-4,Ephesians 4,Eph. 4,4,ephesians,/scriptures/nt/eph/4
en_nt_kjv,1101,ephesians-5,Ephesians 5,Eph. 5,5,ephesians,/scriptures/nt/eph/5
en_nt_kjv,1102,ephesians-6,Ephesians 6,Eph. 6,6,ephesians,/scriptures/nt/eph/6
en_nt_kjv,1103,philippians-1,Philippians 1,Philip. 1,1,philippians,/scriptures/nt/philip/1
en_nt_kjv,1104,philippians-2,Philippians 2,Philip. 2,2,philippians,/scriptures/nt/philip/2
en_nt_kjv,1105,philippians-3,Philippians 3,Philip. 3,3,philippians,/scriptures/nt/philip/3
en_nt_kjv,1106,philippians-4,Philippians 4,Philip. 4,4,philippians,/scriptures/nt/philip/4
en_nt_kjv,1107,colossians-1,Colossians 1,Col. 1,1,colossians,/scriptures/nt/col/1
en_nt_kjv,1108,colossians-2,Colossians 2,Col. 2,2,colossians,/scriptures/nt/col/2
en_nt_kjv,1109,colossians-3,Colossians 3,Col. 3,3,colossians,/scriptures/nt/col/3
en_nt_kjv,1110,colossians-4,Colossians 4,Col. 4,4,colossians,/scriptures/nt/col/4
en_nt_kjv,1111,1-thessalonians-1,1 Thessalonians 1,1 Thes. 1,1,1-thessalonians,/scriptures/nt/1-thes/1
en_nt_kjv,1112,1-thessalonians-2,1 Thessalonians 2,1 Thes. 2,2,1-thessalonians,/scriptures/nt/1-thes/2
en_nt_kjv,1113,1-thessalonians-3,1 Thessalonians 3,1 Thes. 3,3,1-thessalonians,/scriptures/nt/1-thes/3
en_nt_kjv,1114,1-thessalonians-4,1 Thessalonians 4,1 Thes. 4,4,1-thessalonians,/scriptures/nt/1-thes/4
en_nt_kjv,1115,1-thessalonians-5,1 Thessalonians 5,1 Thes. 5,5,1-thessalonians,/scriptures/nt/1-thes/5
en_nt_kjv,1116,2-thessalonians-1,2 Thessalonians 1,2 Thes. 1,1,2-thessalonians,/scriptures/nt/2-thes/1
en_nt_kjv,1117,2-thessalonians-2,2 Thessalonians 2,2 Thes. 2,2,2-thessalonians,/scriptures/nt/2-thes/2
en_nt_kjv,1118,2-thessalonians-3,2 Thessalonians 3,2 Thes. 3,3,2-thessalonians,/scriptures/nt/2-thes/3
en_nt_kjv,1119,1-timothy-1,1 Timothy 1,1 Tim. 1,1,1-timothy,/scriptures/nt/1-tim/1
en_nt_kjv,1120,1-timothy-2,1 Timothy 2,1 Tim. 2,2,1-timothy,/scriptures/nt/1-tim/2
en_nt_kjv,1121,1-timothy-3,1 Timothy 3,1 Tim. 3,3,1-timothy,/scriptures/nt/1-tim/3
en_nt_kjv,1122,1-timothy-4,1 Timothy 4,1 Tim. 4,4,1-timothy,/scriptures/nt/1-tim/4
en_nt_kjv,1123,1-timothy-5,1 Timothy 5,1 Tim. 5,5,1-timothy,/scriptures/nt/1-tim/5
en_nt_kjv,1124,1-timothy-6,1 Timothy 6,1 Tim. 6,6,1-timothy,/scriptures/nt/1-tim/6
en_nt_kjv,1125,2-timothy-1,2 Timothy 1,2 Tim. 1,1,2-timothy,/scriptures/nt/2-tim/1
en_nt_kjv,1126,2-timothy-2,2 Timothy 2,2 Tim. 2,2,2-timothy,/scriptures/nt/2-tim/2
en_nt_kjv,1127,2-timothy-3,2 Timothy 3,2 Tim. 3,3,2-timothy,/scriptures/nt/2-tim/3
en_nt_kjv,1128,2-timothy-4,2 Timothy 4,2 Tim. 4,4,2-timothy,/scriptures/nt/2-tim/4
en_nt_kjv,1129,titus-1,Titus 1,Titus 1,1,titus,/scriptures/nt/titus/1
en_nt_kjv,1130,titus-2,Titus 2,Titus 2,2,titus,/scriptures/nt/titus/2
en_nt_kjv,1131,titus-3,Titus 3,Titus 3,3,titus,/scriptures/nt/titus/3
en_nt_kjv,1132,philemon-1,Philemon 1,Philem. 1,1,philemon,/scriptures/nt/philem/1
en_nt_kjv,1133,hebrews-1,Hebrews 1,Heb. 1,1,hebrews,/scriptures/nt/heb/1
en_nt_kjv,1134,hebrews-2,Hebrews 2,Heb. 2,2,hebrews,/scriptures/nt/heb/2
en_nt_kjv,1135,hebrews-3,Hebrews 3,Heb. 3,3,hebrews,/scriptures/nt/heb/3
en_nt_kjv,1136,hebrews-4,Hebrews 4,Heb. 4,4,hebrews,/scriptures/nt/heb/4
en_nt_kjv,1137,hebrews-5,Hebrews 5,Heb. 5,5,hebrews,/scriptures/nt/heb/5
en_nt_kjv,1138,hebrews-6,Hebrews 6,Heb. 6,6,hebrews,/scriptures/nt/heb/6
en_nt_kjv,1139,hebrews-7,Hebrews 7,Heb. 7,7,hebrews,/scriptures/nt/heb/7
en_nt_kjv,1140,hebrews-8,Hebrews 8,Heb. 8,8,hebrews,/scriptures/nt/heb/8
en_nt_kjv,1141,hebrews-9,Hebrews 9,Heb. 9,9,hebrews,/scriptures/nt/heb/9
en_nt_kjv,1142,hebrews-10,Hebrews 10,Heb. 10,10,hebrews,/scriptures/nt/heb/10
